vintage_month,credit_score_band,months_on_book,dpd_bucket,n_accounts,total_balance,cohort_accounts,pct_of_cohort
2024-10-01,Near_Prime,8,DPD_30,15,70212.09,1125,1.333
2024-10-01,Near_Prime,8,DPD_60,7,32833.52,1125,0.622
2024-10-01,Near_Prime,8,DPD_90_PLUS,7,36480.590000000004,1125,0.622
2024-10-01,Near_Prime,8,Paid_Off,46,0.0,1125,4.089
2024-10-01,Near_Prime,9,Charged_Off,17,74709.43,1125,1.511
2024-10-01,Near_Prime,9,Current,271,1102511.53,1125,24.089
2024-10-01,Near_Prime,9,DPD_30,17,65112.22,1125,1.511
2024-10-01,Near_Prime,9,DPD_60,7,25679.57,1125,0.622
2024-10-01,Near_Prime,9,DPD_90_PLUS,7,43991.65,1125,0.622
2024-10-01,Near_Prime,9,Paid_Off,55,0.0,1125,4.889
2024-10-01,Near_Prime,10,Charged_Off,22,99570.43,1125,1.956
2024-10-01,Near_Prime,10,Current,258,1017573.17,1125,22.933
2024-10-01,Near_Prime,10,DPD_30,18,63462.49,1125,1.6
2024-10-01,Near_Prime,10,DPD_60,4,15856.23,1125,0.356
2024-10-01,Near_Prime,10,DPD_90_PLUS,9,42788.72,1125,0.8
2024-10-01,Near_Prime,10,Paid_Off,63,0.0,1125,5.6
2024-10-01,Near_Prime,11,Charged_Off,28,132948.78,1125,2.489
2024-10-01,Near_Prime,11,Current,246,924504.69,1125,21.867
2024-10-01,Near_Prime,11,DPD_30,11,33141.16,1125,0.978
2024-10-01,Near_Prime,11,DPD_60,10,38341.11,1125,0.889
2024-10-01,Near_Prime,11,DPD_90_PLUS,5,18455.62,1125,0.444
2024-10-01,Near_Prime,11,Paid_Off,74,0.0,1125,6.578
2024-10-01,Near_Prime,12,Charged_Off,28,132948.78,1125,2.489
2024-10-01,Near_Prime,12,Current,243,867070.22,1125,21.6
2024-10-01,Near_Prime,12,DPD_30,8,26058.24,1125,0.711
2024-10-01,Near_Prime,12,DPD_60,6,22219.02,1125,0.533
2024-10-01,Near_Prime,12,DPD_90_PLUS,13,44008.73,1125,1.156
2024-10-01,Near_Prime,12,Paid_Off,76,0.0,1125,6.756
2024-10-01,Near_Prime,13,Charged_Off,37,167711.9,1125,3.289
2024-10-01,Near_Prime,13,Current,236,812724.35,1125,20.978
2024-10-01,Near_Prime,13,DPD_30,9,24965.86,1125,0.8
2024-10-01,Near_Prime,13,DPD_60,5,10014.74,1125,0.444
2024-10-01,Near_Prime,13,DPD_90_PLUS,8,26133.75,1125,0.711
2024-10-01,Near_Prime,13,Paid_Off,79,0.0,1125,7.022
2024-10-01,Near_Prime,14,Charged_Off,41,181376.9,1125,3.644
2024-10-01,Near_Prime,14,Current,230,750699.79,1125,20.444
2024-10-01,Near_Prime,14,DPD_30,9,28417.4,1125,0.8
2024-10-01,Near_Prime,14,DPD_60,7,19915.44,1125,0.622
2024-10-01,Near_Prime,14,DPD_90_PLUS,6,16021.039999999999,1125,0.533
2024-10-01,Near_Prime,14,Paid_Off,81,0.0,1125,7.2
2024-10-01,Near_Prime,15,Charged_Off,46,194335.49,1125,4.089
2024-10-01,Near_Prime,15,Current,226,703556.76,1125,20.089
2024-10-01,Near_Prime,15,DPD_30,14,49876.38,1125,1.244
2024-10-01,Near_Prime,15,DPD_60,2,3639.8100000000004,1125,0.178
2024-10-01,Near_Prime,15,DPD_90_PLUS,4,7735.75,1125,0.356
2024-10-01,Near_Prime,15,Paid_Off,82,0.0,1125,7.289
2024-10-01,Near_Prime,16,Charged_Off,47,196928.04,1125,4.178
2024-10-01,Near_Prime,16,Current,223,668490.09,1125,19.822
2024-10-01,Near_Prime,16,DPD_30,9,20534.07,1125,0.8
2024-10-01,Near_Prime,16,DPD_60,5,23079.38,1125,0.444
2024-10-01,Near_Prime,16,DPD_90_PLUS,4,5530.59,1125,0.356
2024-10-01,Near_Prime,16,Paid_Off,86,0.0,1125,7.644
2024-10-01,Near_Prime,17,Charged_Off,49,199036.9,1125,4.356
2024-10-01,Near_Prime,17,Current,213,614883.7,1125,18.933
2024-10-01,Near_Prime,17,DPD_30,17,41840.51,1125,1.511
2024-10-01,Near_Prime,17,DPD_60,1,536.44,1125,0.089
2024-10-01,Near_Prime,17,DPD_90_PLUS,6,19615.03,1125,0.533
2024-10-01,Near_Prime,17,Paid_Off,88,0.0,1125,7.822
2024-10-01,Near_Prime,18,Charged_Off,51,203091.99,1125,4.533
2024-10-01,Near_Prime,18,Current,205,562923.05,1125,18.222
2024-10-01,Near_Prime,18,DPD_30,15,43464.340000000004,1125,1.333
2024-10-01,Near_Prime,18,DPD_60,9,17992.53,1125,0.8
2024-10-01,Near_Prime,18,DPD_90_PLUS,4,14740.150000000001,1125,0.356
2024-10-01,Near_Prime,18,Paid_Off,90,0.0,1125,8.0
2024-10-01,Near_Prime,19,Charged_Off,52,205524.99,1125,4.622
2024-10-01,Near_Prime,19,Current,205,543874.26,1125,18.222
2024-10-01,Near_Prime,19,DPD_30,5,8808.84,1125,0.444
2024-10-01,Near_Prime,19,DPD_60,8,24334.88,1125,0.711
2024-10-01,Near_Prime,19,DPD_90_PLUS,10,22718.940000000002,1125,0.889
2024-10-01,Near_Prime,19,Paid_Off,94,0.0,1125,8.356
2024-10-01,Near_Prime,20,Charged_Off,57,221651.93,1125,5.067
2024-10-01,Near_Prime,20,Current,199,508852.68,1125,17.689
2024-10-01,Near_Prime,20,DPD_30,8,19252.55,1125,0.711
2024-10-01,Near_Prime,20,DPD_60,5,7505.68,1125,0.444
2024-10-01,Near_Prime,20,DPD_90_PLUS,8,16400.27,1125,0.711
2024-10-01,Near_Prime,20,Paid_Off,97,0.0,1125,8.622
2024-10-01,Near_Prime,21,Charged_Off,62,230830.33,1125,5.511
2024-10-01,Near_Prime,21,Current,192,477169.93,1125,17.067
2024-10-01,Near_Prime,21,DPD_30,11,20311.81,1125,0.978
2024-10-01,Near_Prime,21,DPD_60,5,6161.18,1125,0.444
2024-10-01,Near_Prime,21,DPD_90_PLUS,6,12117.95,1125,0.533
2024-10-01,Near_Prime,21,Paid_Off,98,0.0,1125,8.711
2024-10-01,Near_Prime,22,Charged_Off,64,236093.05,1125,5.689
2024-10-01,Near_Prime,22,Current,189,440077.44,1125,16.8
2024-10-01,Near_Prime,22,DPD_30,8,22064.059999999998,1125,0.711
2024-10-01,Near_Prime,22,DPD_60,5,7096.13,1125,0.444
2024-10-01,Near_Prime,22,DPD_90_PLUS,7,10291.49,1125,0.622
2024-10-01,Near_Prime,22,Paid_Off,101,0.0,1125,8.978
2024-10-01,Prime,1,Current,474,4072222.56,1125,42.133
2024-10-01,Prime,2,Current,455,3738814.42,1125,40.444
2024-10-01,Prime,2,DPD_30,12,106923.89,1125,1.067
2024-10-01,Prime,2,Paid_Off,7,0.0,1125,0.622
2024-10-01,Prime,3,Current,450,3535571.09,1125,40.0
2024-10-01,Prime,3,DPD_30,10,85956.0,1125,0.889
2024-10-01,Prime,3,DPD_60,3,24578.57,1125,0.267
2024-10-01,Prime,3,Paid_Off,11,0.0,1125,0.978
2024-10-01,Prime,4,Current,444,3334155.61,1125,39.467
2024-10-01,Prime,4,DPD_30,7,28642.809999999998,1125,0.622
2024-10-01,Prime,4,DPD_60,1,11306.54,1125,0.089
2024-10-01,Prime,4,DPD_90_PLUS,3,23376.9,1125,0.267
2024-10-01,Prime,4,Paid_Off,19,0.0,1125,1.689
2024-10-01,Prime,5,Current,429,3061369.39,1125,38.133
2024-10-01,Prime,5,DPD_30,15,114172.47,1125,1.333
2024-10-01,Prime,5,DPD_60,1,1432.84,1125,0.089
2024-10-01,Prime,5,DPD_90_PLUS,4,33106.24,1125,0.356
2024-10-01,Prime,5,Paid_Off,25,0.0,1125,2.222
2024-10-01,Prime,6,Charged_Off,2,8372.53,1125,0.178
2024-10-01,Prime,6,Current,424,2913268.57,1125,37.689
2024-10-01,Prime,6,DPD_30,8,59715.770000000004,1125,0.711
2024-10-01,Prime,6,DPD_60,5,36535.01,1125,0.444
2024-10-01,Prime,6,DPD_90_PLUS,2,11639.84,1125,0.178
2024-10-01,Prime,6,Paid_Off,33,0.0,1125,2.933
2024-10-01,Prime,7,Charged_Off,4,20012.37,1125,0.356
2024-10-01,Prime,7,Current,399,2620311.56,1125,35.467
2024-10-01,Prime,7,DPD_30,17,134149.99,1125,1.511
2024-10-01,Prime,7,DPD_60,5,34882.840000000004,1125,0.444
2024-10-01,Prime,7,DPD_90_PLUS,3,13349.26,1125,0.267
2024-10-01,Prime,7,Paid_Off,46,0.0,1125,4.089
2024-10-01,Prime,8,Charged_Off,5,22912.59,1125,0.444
2024-10-01,Prime,8,Current,397,2508722.08,1125,35.289
2024-10-01,Prime,8,DPD_30,6,39125.93,1125,0.533
2024-10-01,Prime,8,DPD_60,6,44939.98,1125,0.533
2024-10-01,Prime,8,DPD_90_PLUS,5,27985.85,1125,0.444
2024-10-01,Prime,8,Paid_Off,55,0.0,1125,4.889
2024-10-01,Prime,9,Charged_Off,6,27829.739999999998,1125,0.533
2024-10-01,Prime,9,Current,389,2315566.0,1125,34.578
2024-10-01,Prime,9,DPD_30,9,76843.16,1125,0.8
2024-10-01,Prime,9,DPD_60,3,14265.23,1125,0.267
2024-10-01,Prime,9,DPD_90_PLUS,6,39766.909999999996,1125,0.533
2024-10-01,Prime,9,Paid_Off,61,0.0,1125,5.422
2024-10-01,Prime,10,Charged_Off,10,54888.56,1125,0.889
2024-10-01,Prime,10,Current,390,2231995.54,1125,34.667
2024-10-01,Prime,10,DPD_30,4,34973.18,1125,0.356
2024-10-01,Prime,10,DPD_60,1,1543.18,1125,0.089
2024-10-01,Prime,10,DPD_90_PLUS,4,24210.26,1125,0.356
2024-10-01,Prime,10,Paid_Off,65,0.0,1125,5.778
2024-10-01,Prime,11,Charged_Off,13,74438.92,1125,1.156
2024-10-01,Prime,11,Current,372,2038538.84,1125,33.067
2024-10-01,Prime,11,DPD_30,8,41649.42,1125,0.711
2024-10-01,Prime,11,DPD_60,3,19656.379999999997,1125,0.267
2024-10-01,Prime,11,DPD_90_PLUS,1,4504.42,1125,0.089
2024-10-01,Prime,11,Paid_Off,77,0.0,1125,6.844
2024-10-01,Prime,12,Charged_Off,13,74438.92,1125,1.156
2024-10-01,Prime,12,Current,360,1878336.93,1125,32.0
2024-10-01,Prime,12,DPD_30,9,50922.28,1125,0.8
2024-10-01,Prime,12,DPD_60,5,26083.45,1125,0.444
2024-10-01,Prime,12,DPD_90_PLUS,4,22915.260000000002,1125,0.356
2024-10-01,Prime,12,Paid_Off,83,0.0,1125,7.378
2024-10-01,Prime,13,Charged_Off,15,80137.52,1125,1.333
2024-10-01,Prime,13,Current,348,1750842.6199999999,1125,30.933
2024-10-01,Prime,13,DPD_30,12,48656.51,1125,1.067
2024-10-01,Prime,13,DPD_60,6,32561.16,1125,0.533
2024-10-01,Prime,13,DPD_90_PLUS,5,26308.27,1125,0.444
2024-10-01,Prime,13,Paid_Off,88,0.0,1125,7.822
2024-10-01,Prime,14,Charged_Off,18,97248.8,1125,1.6
2024-10-01,Prime,14,Current,341,1645785.36,1125,30.311
2024-10-01,Prime,14,DPD_30,9,39226.770000000004,1125,0.8
2024-10-01,Prime,14,DPD_60,4,12966.789999999999,1125,0.356
2024-10-01,Prime,14,DPD_90_PLUS,7,34081.67,1125,0.622
2024-10-01,Prime,14,Paid_Off,95,0.0,1125,8.444
2024-10-01,Prime,15,Charged_Off,24,125889.22,1125,2.133
2024-10-01,Prime,15,Current,333,1529956.8,1125,29.6
2024-10-01,Prime,15,DPD_30,7,33870.79,1125,0.622
2024-10-01,Prime,15,DPD_60,6,17109.71,1125,0.533
2024-10-01,Prime,15,DPD_90_PLUS,2,7849.16,1125,0.178
2024-10-01,Prime,15,Paid_Off,102,0.0,1125,9.067
2024-10-01,Prime,16,Charged_Off,26,133738.38,1125,2.311
2024-10-01,Prime,16,Current,328,1427497.16,1125,29.156
2024-10-01,Prime,16,DPD_30,4,26969.54,1125,0.356
2024-10-01,Prime,16,DPD_60,3,14449.79,1125,0.267
2024-10-01,Prime,16,DPD_90_PLUS,4,6997.13,1125,0.356
2024-10-01,Prime,16,Paid_Off,109,0.0,1125,9.689
2024-10-01,Prime,17,Charged_Off,27,136010.86,1125,2.4
2024-10-01,Prime,17,Current,320,1337230.08,1125,28.444
2024-10-01,Prime,17,DPD_30,5,18484.14,1125,0.444
2024-10-01,Prime,17,DPD_60,5,28124.47,1125,0.444
2024-10-01,Prime,17,DPD_90_PLUS,3,4502.7,1125,0.267
2024-10-01,Prime,17,Paid_Off,114,0.0,1125,10.133
2024-10-01,Prime,18,Charged_Off,29,139335.56,1125,2.578
2024-10-01,Prime,18,Current,312,1232146.08,1125,27.733
2024-10-01,Prime,18,DPD_30,9,41788.82,1125,0.8
2024-10-01,Prime,18,DPD_60,3,17598.0,1125,0.267
2024-10-01,Prime,18,DPD_90_PLUS,5,20400.6,1125,0.444
2024-10-01,Prime,18,Paid_Off,116,0.0,1125,10.311
2024-10-01,Prime,19,Charged_Off,31,148588.98,1125,2.756
2024-10-01,Prime,19,Current,310,1164646.89,1125,27.556
2024-10-01,Prime,19,DPD_30,6,25514.33,1125,0.533
2024-10-01,Prime,19,DPD_60,2,10633.060000000001,1125,0.178
2024-10-01,Prime,19,DPD_90_PLUS,5,20124.989999999998,1125,0.444
2024-10-01,Prime,19,Paid_Off,120,0.0,1125,10.667
2024-10-01,Prime,20,Charged_Off,34,162620.07,1125,3.022
2024-10-01,Prime,20,Current,304,1092924.38,1125,27.022
2024-10-01,Prime,20,DPD_30,9,32804.28,1125,0.8
2024-10-01,Prime,20,DPD_60,3,12383.689999999999,1125,0.267
2024-10-01,Prime,20,DPD_90_PLUS,2,8029.7699999999995,1125,0.178
2024-10-01,Prime,20,Paid_Off,122,0.0,1125,10.844
2024-10-01,Prime,21,Charged_Off,35,169618.23,1125,3.111
2024-10-01,Prime,21,Current,298,1018214.86,1125,26.489
2024-10-01,Prime,21,DPD_30,4,16568.93,1125,0.356
2024-10-01,Prime,21,DPD_60,4,12460.24,1125,0.356
2024-10-01,Prime,21,DPD_90_PLUS,4,12803.33,1125,0.356
2024-10-01,Prime,21,Paid_Off,129,0.0,1125,11.467
2024-10-01,Prime,22,Charged_Off,36,173843.83,1125,3.2
2024-10-01,Prime,22,Current,292,956451.81,1125,25.956
2024-10-01,Prime,22,DPD_30,8,25375.67,1125,0.711
2024-10-01,Prime,22,DPD_90_PLUS,5,12512.960000000001,1125,0.444
2024-10-01,Prime,22,Paid_Off,133,0.0,1125,11.822
2024-10-01,Subprime,1,Current,277,971037.94,1125,24.622
2024-10-01,Subprime,2,Current,236,812320.07,1125,20.978
2024-10-01,Subprime,2,DPD_30,32,77903.17,1125,2.844
2024-10-01,Subprime,2,Paid_Off,9,0.0,1125,0.8
2024-10-01,Subprime,3,Current,232,756590.68,1125,20.622
2024-10-01,Subprime,3,DPD_30,21,58678.15,1125,1.867
2024-10-01,Subprime,3,DPD_60,12,25634.170000000002,1125,1.067
2024-10-01,Subprime,3,Paid_Off,12,0.0,1125,1.067
2024-10-01,Subprime,4,Current,217,665508.82,1125,19.289
2024-10-01,Subprime,4,DPD_30,23,71605.62,1125,2.044
2024-10-01,Subprime,4,DPD_60,13,31490.95,1125,1.156
2024-10-01,Subprime,4,DPD_90_PLUS,6,14488.380000000001,1125,0.533
2024-10-01,Subprime,4,Paid_Off,18,0.0,1125,1.6
2024-10-01,Subprime,5,Charged_Off,4,12391.35,1125,0.356
2024-10-01,Subprime,5,Current,204,623285.86,1125,18.133
2024-10-01,Subprime,5,DPD_30,25,49904.9,1125,2.222
2024-10-01,Subprime,5,DPD_60,12,41197.17,1125,1.067
2024-10-01,Subprime,5,DPD_90_PLUS,10,16230.74,1125,0.889
2024-10-01,Subprime,5,Paid_Off,22,0.0,1125,1.956
2024-10-01,Subprime,6,Charged_Off,7,15093.26,1125,0.622
2024-10-01,Subprime,6,Current,196,561315.13,1125,17.422
2024-10-01,Subprime,6,DPD_30,21,53032.69,1125,1.867
2024-10-01,Subprime,6,DPD_60,12,26339.92,1125,1.067
2024-10-01,Subprime,6,DPD_90_PLUS,16,41850.92,1125,1.422
2024-10-01,Subprime,6,Paid_Off,25,0.0,1125,2.222
2024-10-01,Subprime,7,Charged_Off,19,47194.75,1125,1.689
2024-10-01,Subprime,7,Current,190,520084.68,1125,16.889
2024-10-01,Subprime,7,DPD_30,16,33296.46,1125,1.422
2024-10-01,Subprime,7,DPD_60,9,20246.03,1125,0.8
2024-10-01,Subprime,7,DPD_90_PLUS,13,28689.13,1125,1.156
2024-10-01,Subprime,7,Paid_Off,30,0.0,1125,2.667
2024-10-01,Subprime,8,Charged_Off,25,59770.84,1125,2.222
2024-10-01,Subprime,8,Current,180,465555.66,1125,16.0
2024-10-01,Subprime,8,DPD_30,20,48828.12,1125,1.778
2024-10-01,Subprime,8,DPD_60,6,13736.27,1125,0.533
2024-10-01,Subprime,8,DPD_90_PLUS,12,24525.54,1125,1.067
2024-10-01,Subprime,8,Paid_Off,34,0.0,1125,3.022
2024-10-01,Subprime,9,Charged_Off,31,74738.41,1125,2.756
2024-10-01,Subprime,9,Current,174,425216.08,1125,15.467
2024-10-01,Subprime,9,DPD_30,15,37223.64,1125,1.333
2024-10-01,Subprime,9,DPD_60,10,20336.55,1125,0.889
2024-10-01,Subprime,9,DPD_90_PLUS,10,18827.4,1125,0.889
2024-10-01,Subprime,9,Paid_Off,37,0.0,1125,3.289
2024-10-01,Subprime,10,Charged_Off,36,82099.23,1125,3.2
2024-10-01,Subprime,10,Current,171,405336.31,1125,15.2
2024-10-01,Subprime,10,DPD_30,15,26743.34,1125,1.333
2024-10-01,Subprime,10,DPD_60,7,17240.61,1125,0.622
2024-10-01,Subprime,10,DPD_90_PLUS,10,20697.43,1125,0.889
2024-10-01,Subprime,10,Paid_Off,38,0.0,1125,3.378
2024-10-01,Subprime,11,Charged_Off,42,96695.1,1125,3.733
2024-10-01,Subprime,11,Current,158,362767.55,1125,14.044
2024-10-01,Subprime,11,DPD_30,19,34779.03,1125,1.689
2024-10-01,Subprime,11,DPD_60,10,19299.17,1125,0.889
2024-10-01,Subprime,11,DPD_90_PLUS,6,10288.69,1125,0.533
2024-10-01,Subprime,11,Paid_Off,42,0.0,1125,3.733
2024-10-01,Subprime,12,Charged_Off,47,106223.13,1125,4.178
2024-10-01,Subprime,12,Current,152,339017.13,1125,13.511
2024-10-01,Subprime,12,DPD_30,15,24874.72,1125,1.333
2024-10-01,Subprime,12,DPD_60,12,20352.97,1125,1.067
2024-10-01,Subprime,12,DPD_90_PLUS,4,5342.71,1125,0.356
2024-10-01,Subprime,12,Paid_Off,47,0.0,1125,4.178
2024-10-01,Subprime,13,Charged_Off,48,106582.36,1125,4.267
2024-10-01,Subprime,13,Current,147,310791.18,1125,13.067
2024-10-01,Subprime,13,DPD_30,16,27791.36,1125,1.422
2024-10-01,Subprime,13,DPD_60,6,10900.18,1125,0.533
2024-10-01,Subprime,13,DPD_90_PLUS,10,15995.67,1125,0.889
2024-10-01,Subprime,13,Paid_Off,50,0.0,1125,4.444
2024-10-01,Subprime,14,Charged_Off,54,114464.85,1125,4.8
2024-10-01,Subprime,14,Current,140,281503.17,1125,12.444
2024-10-01,Subprime,14,DPD_30,14,22252.77,1125,1.244
2024-10-01,Subprime,14,DPD_60,8,12440.75,1125,0.711
2024-10-01,Subprime,14,DPD_90_PLUS,8,15904.43,1125,0.711
2024-10-01,Subprime,14,Paid_Off,53,0.0,1125,4.711
2024-10-01,Subprime,15,Charged_Off,59,123871.43,1125,5.244
2024-10-01,Subprime,15,Current,130,246702.98,1125,11.556
2024-10-01,Subprime,15,DPD_30,14,26500.73,1125,1.244
2024-10-01,Subprime,15,DPD_60,11,17430.79,1125,0.978
2024-10-01,Subprime,15,DPD_90_PLUS,6,10314.58,1125,0.533
2024-10-01,Subprime,15,Paid_Off,57,0.0,1125,5.067
2024-10-01,Subprime,16,Charged_Off,62,128941.53,1125,5.511
2024-10-01,Subprime,16,Current,122,222670.71,1125,10.844
2024-10-01,Subprime,16,DPD_30,18,32728.47,1125,1.6
2024-10-01,Subprime,16,DPD_60,7,9150.61,1125,0.622
2024-10-01,Subprime,16,DPD_90_PLUS,9,14996.13,1125,0.8
2024-10-01,Subprime,16,Paid_Off,59,0.0,1125,5.244
2024-10-01,Subprime,17,Charged_Off,67,136216.38,1125,5.956
2024-10-01,Subprime,17,Current,116,200047.47,1125,10.311
2024-10-01,Subprime,17,DPD_30,18,27716.2,1125,1.6
2024-10-01,Subprime,17,DPD_60,7,14011.539999999999,1125,0.622
2024-10-01,Subprime,17,DPD_90_PLUS,7,10225.98,1125,0.622
2024-10-01,Subprime,17,Paid_Off,62,0.0,1125,5.511
2024-10-01,Subprime,18,Charged_Off,72,141425.38999999998,1125,6.4
2024-10-01,Subprime,18,Current,110,182431.07,1125,9.778
2024-10-01,Subprime,18,DPD_30,10,12507.67,1125,0.889
2024-10-01,Subprime,18,DPD_60,13,21802.73,1125,1.156
2024-10-01,Subprime,18,DPD_90_PLUS,8,16267.57,1125,0.711
2024-10-01,Subprime,18,Paid_Off,64,0.0,1125,5.689
2024-10-01,Subprime,19,Charged_Off,79,155606.83,1125,7.022
2024-10-01,Subprime,19,Current,99,159680.8,1125,8.8
2024-10-01,Subprime,19,DPD_30,17,22730.65,1125,1.511
2024-10-01,Subprime,19,DPD_60,9,12590.03,1125,0.8
2024-10-01,Subprime,19,DPD_90_PLUS,6,11040.14,1125,0.533
2024-10-01,Subprime,19,Paid_Off,67,0.0,1125,5.956
2024-10-01,Subprime,20,Charged_Off,82,162390.06,1125,7.289
2024-10-01,Subprime,20,Current,92,141390.19,1125,8.178
2024-10-01,Subprime,20,DPD_30,12,16459.2,1125,1.067
2024-10-01,Subprime,20,DPD_60,12,16493.6,1125,1.067
2024-10-01,Subprime,20,DPD_90_PLUS,9,11130.18,1125,0.8
2024-10-01,Subprime,20,Paid_Off,70,0.0,1125,6.222
2024-10-01,Subprime,21,Charged_Off,86,168200.8,1125,7.644
2024-10-01,Subprime,21,Current,92,134573.77,1125,8.178
2024-10-01,Subprime,21,DPD_30,9,13503.119999999999,1125,0.8
2024-10-01,Subprime,21,DPD_60,7,8020.58,1125,0.622
2024-10-01,Subprime,21,DPD_90_PLUS,13,15596.14,1125,1.156
2024-10-01,Subprime,21,Paid_Off,70,0.0,1125,6.222
2024-10-01,Subprime,22,Charged_Off,94,176293.57,1125,8.356
2024-10-01,Subprime,22,Current,90,127221.63,1125,8.0
2024-10-01,Subprime,22,DPD_30,9,12144.05,1125,0.8
2024-10-01,Subprime,22,DPD_60,3,2124.64,1125,0.267
2024-10-01,Subprime,22,DPD_90_PLUS,10,13198.89,1125,0.889
2024-10-01,Subprime,22,Paid_Off,71,0.0,1125,6.311
2024-11-01,Near_Prime,1,Current,390,2219804.85,1108,35.199
2024-11-01,Near_Prime,2,Current,374,2050788.27,1108,33.755
2024-11-01,Near_Prime,2,DPD_30,10,43441.159999999996,1108,0.903
2024-11-01,Near_Prime,2,Paid_Off,6,0.0,1108,0.542
2024-11-01,Near_Prime,3,Current,353,1841723.89,1108,31.859
2024-11-01,Near_Prime,3,DPD_30,15,81734.94,1108,1.354
2024-11-01,Near_Prime,3,DPD_60,7,27364.239999999998,1108,0.632
2024-11-01,Near_Prime,3,Paid_Off,15,0.0,1108,1.354
2024-11-01,Near_Prime,4,Current,332,1660748.95,1108,29.964
2024-11-01,Near_Prime,4,DPD_30,24,104997.05,1108,2.166
2024-11-01,Near_Prime,4,DPD_60,8,42152.78,1108,0.722
2024-11-01,Near_Prime,4,DPD_90_PLUS,4,13899.119999999999,1108,0.361
2024-11-01,Near_Prime,4,Paid_Off,22,0.0,1108,1.986
2024-11-01,Near_Prime,5,Charged_Off,4,13899.119999999999,1108,0.361
2024-11-01,Near_Prime,5,Current,335,1599992.61,1108,30.235
2024-11-01,Near_Prime,5,DPD_30,16,68567.63,1108,1.444
2024-11-01,Near_Prime,5,DPD_60,6,23894.93,1108,0.542
2024-11-01,Near_Prime,5,DPD_90_PLUS,5,22261.36,1108,0.451
2024-11-01,Near_Prime,5,Paid_Off,24,0.0,1108,2.166
2024-11-01,Near_Prime,6,Charged_Off,8,34463.47,1108,0.722
2024-11-01,Near_Prime,6,Current,320,1460771.14,1108,28.881
2024-11-01,Near_Prime,6,DPD_30,22,97749.68,1108,1.986
2024-11-01,Near_Prime,6,DPD_60,9,36479.96,1108,0.812
2024-11-01,Near_Prime,6,DPD_90_PLUS,3,9475.76,1108,0.271
2024-11-01,Near_Prime,6,Paid_Off,28,0.0,1108,2.527
2024-11-01,Near_Prime,7,Charged_Off,9,36060.15,1108,0.812
2024-11-01,Near_Prime,7,Current,313,1362811.86,1108,28.249
2024-11-01,Near_Prime,7,DPD_30,26,117502.54,1108,2.347
2024-11-01,Near_Prime,7,DPD_60,4,11678.23,1108,0.361
2024-11-01,Near_Prime,7,DPD_90_PLUS,7,26935.43,1108,0.632
2024-11-01,Near_Prime,7,Paid_Off,31,0.0,1108,2.798
2024-11-01,Near_Prime,8,Charged_Off,12,46379.38,1108,1.083
2024-11-01,Near_Prime,8,Current,314,1317452.82,1108,28.339
2024-11-01,Near_Prime,8,DPD_30,16,60734.76,1108,1.444
2024-11-01,Near_Prime,8,DPD_60,9,34539.82,1108,0.812
2024-11-01,Near_Prime,8,DPD_90_PLUS,5,19952.98,1108,0.451
2024-11-01,Near_Prime,8,Paid_Off,34,0.0,1108,3.069
2024-11-01,Near_Prime,9,Charged_Off,15,58962.39,1108,1.354
2024-11-01,Near_Prime,9,Current,298,1198736.96,1108,26.895
2024-11-01,Near_Prime,9,DPD_30,23,84087.59,1108,2.076
2024-11-01,Near_Prime,9,DPD_60,6,26961.48,1108,0.542
2024-11-01,Near_Prime,9,DPD_90_PLUS,7,27198.91,1108,0.632
2024-11-01,Near_Prime,9,Paid_Off,41,0.0,1108,3.7
2024-11-01,Near_Prime,10,Charged_Off,21,80516.54000000001,1108,1.895
2024-11-01,Near_Prime,10,Current,289,1104973.64,1108,26.083
2024-11-01,Near_Prime,10,DPD_30,23,85555.35,1108,2.076
2024-11-01,Near_Prime,10,DPD_60,5,17996.7,1108,0.451
2024-11-01,Near_Prime,10,DPD_90_PLUS,5,21592.49,1108,0.451
2024-11-01,Near_Prime,10,Paid_Off,47,0.0,1108,4.242
2024-11-01,Near_Prime,11,Charged_Off,24,90305.91,1108,2.166
2024-11-01,Near_Prime,11,Current,280,1016607.64,1108,25.271
2024-11-01,Near_Prime,11,DPD_30,21,81678.43,1108,1.895
2024-11-01,Near_Prime,11,DPD_60,11,38170.08,1108,0.993
2024-11-01,Near_Prime,11,DPD_90_PLUS,4,16165.06,1108,0.361
2024-11-01,Near_Prime,11,Paid_Off,50,0.0,1108,4.513
2024-11-01,Near_Prime,12,Charged_Off,26,99450.95,1108,2.347
2024-11-01,Near_Prime,12,Current,274,943203.16,1108,24.729
2024-11-01,Near_Prime,12,DPD_30,13,45046.9,1108,1.173
2024-11-01,Near_Prime,12,DPD_60,15,55294.74,1108,1.354
2024-11-01,Near_Prime,12,DPD_90_PLUS,8,26670.69,1108,0.722
2024-11-01,Near_Prime,12,Paid_Off,54,0.0,1108,4.874
2024-11-01,Near_Prime,13,Charged_Off,29,113596.06,1108,2.617
2024-11-01,Near_Prime,13,Current,256,829761.93,1108,23.105
2024-11-01,Near_Prime,13,DPD_30,25,91929.12,1108,2.256
2024-11-01,Near_Prime,13,DPD_60,9,27497.79,1108,0.812
2024-11-01,Near_Prime,13,DPD_90_PLUS,12,35733.55,1108,1.083
2024-11-01,Near_Prime,13,Paid_Off,59,0.0,1108,5.325
