customer_id,vintage_month,credit_score_band,credit_score,income_band,region,loan_purpose,origination_balance
100388,2024-09-01,Near_Prime,718,Low,South,Cash_Advance,5951.09
100389,2024-09-01,Subprime,618,Medium,Midwest,Cash_Advance,1864.4
100390,2024-09-01,Subprime,595,High,South,Cash_Advance,1396.71
100391,2024-09-01,Prime,799,Low,Northeast,Travel,11127.46
100392,2024-09-01,Near_Prime,663,Medium,Northeast,Card_Refinance,2220.79
100393,2024-09-01,Near_Prime,693,Medium,Midwest,Retail_Purchase,1928.85
100394,2024-09-01,Prime,736,Medium,South,General_Spend,8052.29
100395,2024-09-01,Near_Prime,668,High,South,Cash_Advance,2493.79
100396,2024-09-01,Prime,774,High,South,Retail_Purchase,19855.06
100397,2024-09-01,Near_Prime,713,Medium,Midwest,Travel,10514.57
100398,2024-09-01,Near_Prime,683,High,Northeast,Retail_Purchase,7172.46
100399,2024-09-01,Near_Prime,667,High,Northeast,Card_Refinance,10674.03
100400,2024-09-01,Near_Prime,679,Medium,West,Travel,6876.0
100401,2024-09-01,Near_Prime,675,Medium,Midwest,Cash_Advance,3298.83
100402,2024-09-01,Near_Prime,697,High,South,Travel,7991.46
100403,2024-09-01,Subprime,630,High,South,Travel,3617.11
100404,2024-09-01,Prime,834,High,Midwest,Card_Refinance,17920.74
100405,2024-09-01,Prime,793,Medium,South,Retail_Purchase,8342.83
100406,2024-09-01,Prime,749,Medium,Midwest,Cash_Advance,4625.94
100407,2024-09-01,Near_Prime,690,Medium,Northeast,Cash_Advance,3090.94
100408,2024-09-01,Near_Prime,671,Medium,South,Travel,3499.72
100409,2024-09-01,Prime,793,Medium,South,Cash_Advance,4339.59
100410,2024-09-01,Near_Prime,682,Medium,Midwest,Cash_Advance,10002.14
100411,2024-09-01,Subprime,615,High,Northeast,Cash_Advance,3327.55
100412,2024-09-01,Subprime,617,Medium,West,General_Spend,837.52
100413,2024-09-01,Prime,787,Low,West,Cash_Advance,5064.11
100414,2024-09-01,Prime,804,Medium,Midwest,Travel,14755.51
100415,2024-09-01,Prime,736,High,Northeast,Card_Refinance,17556.87
100416,2024-09-01,Prime,785,Medium,Midwest,Retail_Purchase,4211.99
100417,2024-09-01,Near_Prime,680,High,Midwest,Cash_Advance,3652.6
100418,2024-09-01,Prime,744,High,Northeast,Travel,9596.92
100419,2024-09-01,Prime,807,Low,South,Card_Refinance,3484.25
100420,2024-09-01,Prime,826,Low,West,Card_Refinance,5897.02
100421,2024-09-01,Prime,839,Low,South,Cash_Advance,4163.35
100422,2024-09-01,Prime,763,Medium,Northeast,Cash_Advance,7942.33
100423,2024-09-01,Near_Prime,696,Medium,Northeast,Card_Refinance,3489.41
100424,2024-09-01,Near_Prime,678,Medium,West,Cash_Advance,8806.67
100425,2024-09-01,Prime,835,Medium,South,Cash_Advance,10378.62
100426,2024-09-01,Subprime,619,High,Midwest,Cash_Advance,1892.91
100427,2024-09-01,Prime,752,Medium,West,Retail_Purchase,11379.42
100428,2024-09-01,Near_Prime,706,Medium,West,Travel,3421.91
100429,2024-09-01,Prime,740,Medium,West,General_Spend,4292.8
100430,2024-09-01,Near_Prime,702,Medium,West,Travel,2916.73
100431,2024-09-01,Near_Prime,666,Medium,South,Retail_Purchase,6889.06
100432,2024-09-01,Prime,750,Medium,South,General_Spend,4718.21
100433,2024-09-01,Prime,720,Medium,South,Retail_Purchase,6695.13
100434,2024-09-01,Subprime,611,High,Northeast,Cash_Advance,3262.04
100435,2024-09-01,Subprime,654,Low,Midwest,Travel,4179.0
100436,2024-09-01,Subprime,624,Low,West,General_Spend,1328.72
100437,2024-09-01,Prime,817,Medium,West,Card_Refinance,12901.1
100438,2024-09-01,Near_Prime,666,High,Midwest,General_Spend,1170.84
100439,2024-09-01,Prime,780,Medium,West,Retail_Purchase,10896.22
100440,2024-09-01,Subprime,623,High,Midwest,Cash_Advance,996.13
100441,2024-09-01,Subprime,642,High,South,Cash_Advance,3768.07
100442,2024-09-01,Subprime,597,Low,South,Card_Refinance,3131.5
100443,2024-09-01,Prime,819,Low,South,Card_Refinance,10254.1
100444,2024-09-01,Prime,807,Medium,Northeast,Cash_Advance,1381.08
100445,2024-09-01,Prime,728,Medium,West,Travel,15104.53
100446,2024-09-01,Near_Prime,706,Medium,South,Cash_Advance,2204.39
100447,2024-09-01,Subprime,630,Low,Northeast,Cash_Advance,5089.88
100448,2024-09-01,Near_Prime,688,Medium,Midwest,General_Spend,5991.68
100449,2024-09-01,Prime,755,Medium,Midwest,Retail_Purchase,7968.68
100450,2024-09-01,Near_Prime,681,Low,Northeast,Card_Refinance,1990.6
100451,2024-09-01,Prime,746,Medium,Midwest,Retail_Purchase,10513.95
100452,2024-09-01,Near_Prime,679,Medium,South,Card_Refinance,2248.08
100453,2024-09-01,Near_Prime,702,Low,West,Retail_Purchase,3711.02
100454,2024-09-01,Prime,786,Low,West,General_Spend,4587.47
100455,2024-09-01,Prime,731,High,Northeast,Card_Refinance,15354.19
100456,2024-09-01,Near_Prime,715,Medium,Midwest,Cash_Advance,7772.66
100457,2024-09-01,Subprime,631,Low,South,General_Spend,2102.05
100458,2024-09-01,Subprime,645,High,West,Card_Refinance,3845.84
100459,2024-09-01,Near_Prime,698,Medium,Midwest,Retail_Purchase,4369.39
100460,2024-09-01,Near_Prime,671,High,West,General_Spend,4258.84
100461,2024-09-01,Subprime,603,High,Midwest,General_Spend,998.68
100462,2024-09-01,Prime,731,Low,Midwest,Card_Refinance,31955.79
100463,2024-09-01,Prime,756,Low,South,Travel,21619.99
100464,2024-09-01,Near_Prime,668,Medium,South,Card_Refinance,6323.06
100465,2024-09-01,Subprime,657,Medium,West,Card_Refinance,4084.64
100466,2024-09-01,Prime,774,Low,Midwest,Retail_Purchase,8213.67
100467,2024-09-01,Near_Prime,695,Medium,Northeast,Card_Refinance,4895.86
100468,2024-09-01,Near_Prime,716,Low,West,Cash_Advance,3043.29
100469,2024-09-01,Near_Prime,710,Medium,West,Travel,2740.66
100470,2024-09-01,Prime,735,High,South,General_Spend,12316.02
100471,2024-09-01,Near_Prime,667,Medium,West,General_Spend,14285.96
100472,2024-09-01,Prime,791,Low,Northeast,General_Spend,7968.39
100473,2024-09-01,Near_Prime,687,Low,Northeast,Card_Refinance,11240.68
100474,2024-09-01,Subprime,640,High,South,General_Spend,5967.84
100475,2024-09-01,Near_Prime,696,Medium,Midwest,Card_Refinance,4926.73
100476,2024-09-01,Subprime,597,Medium,West,Cash_Advance,4995.87
100477,2024-09-01,Prime,845,Low,West,Travel,4323.74
100478,2024-09-01,Near_Prime,677,Medium,West,Card_Refinance,2085.49
100479,2024-09-01,Near_Prime,690,Low,Northeast,Cash_Advance,4776.87
100480,2024-09-01,Prime,830,High,Northeast,Cash_Advance,12573.72
100481,2024-09-01,Prime,740,Medium,Midwest,Cash_Advance,5618.91
100482,2024-09-01,Near_Prime,704,High,Midwest,Card_Refinance,6041.49
100483,2024-09-01,Subprime,607,Medium,South,Retail_Purchase,3611.33
100484,2024-09-01,Subprime,656,Medium,West,Cash_Advance,5220.56
100485,2024-09-01,Prime,821,High,South,Card_Refinance,12568.87
100486,2024-09-01,Subprime,602,High,South,General_Spend,3356.56
100487,2024-09-01,Near_Prime,674,Medium,West,Retail_Purchase,2059.93
100488,2024-09-01,Prime,768,Medium,Midwest,Retail_Purchase,6081.77
100489,2024-09-01,Prime,790,High,West,Cash_Advance,14145.78
100490,2024-09-01,Subprime,625,Medium,Midwest,Travel,2941.18
100491,2024-09-01,Near_Prime,698,Low,Midwest,Cash_Advance,5080.01
100492,2024-09-01,Prime,735,Medium,Midwest,Retail_Purchase,8397.63
100493,2024-09-01,Near_Prime,701,Medium,Midwest,Cash_Advance,11762.83
100494,2024-09-01,Near_Prime,691,Low,South,Card_Refinance,13732.62
100495,2024-09-01,Prime,734,Low,Northeast,General_Spend,2000.55
100496,2024-09-01,Prime,760,High,Midwest,Travel,16249.67
100497,2024-09-01,Near_Prime,702,Medium,Northeast,General_Spend,2741.14
100498,2024-09-01,Subprime,593,Low,South,Cash_Advance,3526.67
100499,2024-09-01,Prime,776,Low,Midwest,Cash_Advance,10438.19
100500,2024-09-01,Prime,830,Low,Northeast,Cash_Advance,6895.33
100501,2024-09-01,Prime,807,Medium,West,Cash_Advance,6268.32
100502,2024-09-01,Prime,804,High,Midwest,Cash_Advance,2213.11
100503,2024-09-01,Subprime,623,Medium,Northeast,Retail_Purchase,5629.76
100504,2024-09-01,Near_Prime,694,Medium,West,Card_Refinance,4912.35
100505,2024-09-01,Near_Prime,674,Low,South,General_Spend,3163.39
100506,2024-09-01,Near_Prime,681,Medium,Midwest,General_Spend,7383.59
100507,2024-09-01,Near_Prime,707,Low,Midwest,Card_Refinance,5625.81
100508,2024-09-01,Subprime,618,Medium,Midwest,General_Spend,5188.02
100509,2024-09-01,Subprime,620,Low,West,Cash_Advance,140.6
100510,2024-09-01,Prime,789,High,Midwest,Card_Refinance,10701.58
100511,2024-09-01,Near_Prime,679,High,Northeast,Card_Refinance,5347.13
100512,2024-09-01,Near_Prime,664,Medium,Midwest,Card_Refinance,874.8
100513,2024-09-01,Prime,815,Medium,West,Cash_Advance,4927.21
100514,2024-09-01,Prime,836,Low,West,Cash_Advance,1972.17
100515,2024-09-01,Near_Prime,692,Medium,Northeast,Card_Refinance,2256.98
100516,2024-09-01,Subprime,634,Medium,South,Travel,3897.4
100517,2024-09-01,Prime,808,High,Northeast,General_Spend,4061.91
100518,2024-09-01,Prime,771,Medium,Midwest,Cash_Advance,3085.52
100519,2024-09-01,Prime,740,Medium,Northeast,Retail_Purchase,11545.77
100520,2024-09-01,Prime,840,Medium,South,Cash_Advance,13476.58
100521,2024-09-01,Prime,832,Medium,South,Card_Refinance,8065.74
100522,2024-09-01,Near_Prime,705,Medium,West,Cash_Advance,2307.49
100523,2024-09-01,Subprime,654,Medium,West,Cash_Advance,5419.98
100524,2024-09-01,Near_Prime,667,Low,West,Retail_Purchase,11159.1
100525,2024-09-01,Prime,796,High,Northeast,Cash_Advance,8937.98
100526,2024-09-01,Prime,756,Medium,South,Retail_Purchase,1682.52
100527,2024-09-01,Prime,843,Low,Midwest,Travel,16169.11
100528,2024-09-01,Subprime,618,Medium,South,Travel,1908.71
100529,2024-09-01,Near_Prime,715,Low,West,Card_Refinance,5401.98
100530,2024-09-01,Prime,794,Low,West,General_Spend,12740.76
100531,2024-09-01,Prime,746,Medium,South,Travel,19216.1
100532,2024-09-01,Prime,779,Low,Northeast,Retail_Purchase,12455.14
100533,2024-09-01,Subprime,608,High,Midwest,Travel,1052.58
100534,2024-09-01,Prime,849,Low,South,Card_Refinance,6343.12
100535,2024-09-01,Subprime,620,Medium,Northeast,Card_Refinance,4026.39
100536,2024-09-01,Prime,810,Low,South,Travel,6575.21
100537,2024-09-01,Near_Prime,712,Medium,Midwest,Retail_Purchase,8476.36
100538,2024-09-01,Prime,766,Low,Midwest,General_Spend,11320.3
100539,2024-09-01,Near_Prime,703,Low,West,Retail_Purchase,6105.41
100540,2024-09-01,Subprime,653,Low,Northeast,General_Spend,2503.55
100541,2024-09-01,Near_Prime,715,Medium,West,Card_Refinance,7232.86
100542,2024-09-01,Subprime,655,Low,Northeast,Card_Refinance,3690.26
100543,2024-09-01,Subprime,603,Medium,Northeast,Cash_Advance,6380.55
100544,2024-09-01,Subprime,584,Low,Midwest,Travel,1258.47
100545,2024-09-01,Near_Prime,710,Low,Midwest,Card_Refinance,5224.75
100546,2024-09-01,Subprime,647,Low,South,General_Spend,3516.21
100547,2024-09-01,Near_Prime,708,Medium,South,Cash_Advance,3357.65
100548,2024-09-01,Prime,840,Low,Northeast,Retail_Purchase,5760.77
100549,2024-09-01,Prime,837,High,Midwest,Retail_Purchase,2898.35
100550,2024-09-01,Near_Prime,700,Low,Northeast,Retail_Purchase,6439.34
100551,2024-09-01,Near_Prime,667,Medium,West,Travel,4476.4
100552,2024-09-01,Prime,782,High,South,General_Spend,9321.54
100553,2024-09-01,Prime,726,Medium,Northeast,Travel,8451.2
100554,2024-09-01,Near_Prime,708,Medium,South,Cash_Advance,7190.53
100555,2024-09-01,Prime,757,Medium,Northeast,Cash_Advance,12441.64
100556,2024-09-01,Subprime,602,Medium,South,Travel,5234.49
100557,2024-09-01,Near_Prime,661,Low,Midwest,Retail_Purchase,10000.1
100558,2024-09-01,Prime,807,Medium,Midwest,Travel,14659.15
100559,2024-09-01,Prime,848,Low,West,General_Spend,9753.47
100560,2024-09-01,Prime,727,Low,West,Travel,13188.38
100561,2024-09-01,Prime,728,Medium,Northeast,Retail_Purchase,5332.63
100562,2024-09-01,Prime,760,Medium,West,General_Spend,8625.09
100563,2024-09-01,Prime,843,High,Midwest,Retail_Purchase,7132.63
100564,2024-09-01,Near_Prime,689,Low,Northeast,General_Spend,5241.28
100565,2024-09-01,Near_Prime,660,Medium,Northeast,Retail_Purchase,3483.71
100566,2024-09-01,Prime,807,Low,South,General_Spend,10940.63
100567,2024-09-01,Prime,842,Medium,Northeast,Retail_Purchase,12538.68
100568,2024-09-01,Subprime,649,Medium,Midwest,Retail_Purchase,5073.98
100569,2024-09-01,Near_Prime,661,Medium,South,Cash_Advance,11500.55
100570,2024-09-01,Prime,797,High,South,Retail_Purchase,3541.47
100571,2024-09-01,Near_Prime,702,Medium,Northeast,Cash_Advance,8566.2
100572,2024-09-01,Near_Prime,718,Low,South,Card_Refinance,9795.06
100573,2024-09-01,Subprime,623,Medium,Midwest,Cash_Advance,7969.4
100574,2024-09-01,Near_Prime,717,Medium,West,Retail_Purchase,6925.21
100575,2024-09-01,Prime,777,Medium,Northeast,Cash_Advance,11445.79
100576,2024-09-01,Near_Prime,705,Medium,South,Travel,3162.36
100577,2024-09-01,Prime,779,Low,West,General_Spend,3174.41
100578,2024-09-01,Near_Prime,703,Low,Northeast,Retail_Purchase,8673.27
100579,2024-09-01,Subprime,626,Medium,Northeast,Cash_Advance,6996.33
100580,2024-09-01,Prime,756,Medium,Northeast,Card_Refinance,12136.14
100581,2024-09-01,Subprime,630,Low,South,General_Spend,1964.38
100582,2024-09-01,Prime,756,Low,Midwest,Retail_Purchase,7383.7
100583,2024-09-01,Subprime,606,Low,Midwest,Cash_Advance,3365.17
100584,2024-09-01,Subprime,620,Low,West,Cash_Advance,4744.26
100585,2024-09-01,Prime,748,Medium,South,Cash_Advance,12039.14
100586,2024-09-01,Prime,778,Medium,South,Card_Refinance,5033.19
100587,2024-09-01,Prime,733,Medium,West,General_Spend,8858.86
100588,2024-09-01,Near_Prime,664,Low,Northeast,General_Spend,10673.85
100589,2024-09-01,Subprime,648,High,Northeast,Card_Refinance,6053.75
100590,2024-09-01,Subprime,598,Low,South,General_Spend,1018.84
100591,2024-09-01,Prime,776,Low,Northeast,Card_Refinance,5161.1
100592,2024-09-01,Subprime,656,Medium,Midwest,Retail_Purchase,1044.15
100593,2024-09-01,Near_Prime,669,Low,South,Cash_Advance,6596.72
100594,2024-09-01,Prime,751,Medium,West,Travel,8156.65
100595,2024-09-01,Prime,740,High,South,Travel,5442.62
100596,2024-09-01,Subprime,656,Low,Midwest,Retail_Purchase,2726.62
100597,2024-09-01,Prime,780,Medium,South,Travel,5582.46
100598,2024-09-01,Subprime,604,Low,Midwest,Retail_Purchase,2541.01
100599,2024-09-01,Subprime,581,Low,Northeast,Cash_Advance,3669.64
100600,2024-09-01,Near_Prime,697,Medium,Northeast,General_Spend,10943.29
100601,2024-09-01,Prime,767,High,Midwest,Travel,1749.1
100602,2024-09-01,Near_Prime,708,Low,Midwest,Cash_Advance,3073.73
100603,2024-09-01,Prime,830,Medium,West,Retail_Purchase,3303.87
100604,2024-09-01,Prime,749,High,Northeast,Card_Refinance,5751.04
100605,2024-09-01,Near_Prime,698,Medium,South,Travel,2733.05
100606,2024-09-01,Prime,827,Low,Midwest,General_Spend,15788.72
100607,2024-09-01,Prime,830,Medium,South,Travel,10706.76
100608,2024-09-01,Subprime,648,Medium,West,Retail_Purchase,2183.41
100609,2024-09-01,Subprime,637,Low,South,General_Spend,3194.11
100610,2024-09-01,Prime,844,Medium,Northeast,Card_Refinance,15853.26
100611,2024-09-01,Prime,779,Medium,Midwest,Travel,5255.87
100612,2024-09-01,Subprime,646,Low,West,Travel,1278.98
100613,2024-09-01,Prime,829,Low,Midwest,Cash_Advance,11189.22
100614,2024-09-01,Near_Prime,709,High,South,General_Spend,10950.17
100615,2024-09-01,Prime,811,Low,South,Travel,6115.92
100616,2024-09-01,Subprime,582,Medium,Northeast,Retail_Purchase,1421.57
100617,2024-09-01,Near_Prime,679,Medium,Northeast,Retail_Purchase,7599.19
100618,2024-09-01,Near_Prime,680,Medium,Northeast,Retail_Purchase,4678.78
100619,2024-09-01,Subprime,651,Low,Midwest,Cash_Advance,5373.18
100620,2024-09-01,Prime,820,High,Midwest,Travel,22086.81
100621,2024-09-01,Near_Prime,664,Low,South,Travel,12067.61
100622,2024-09-01,Prime,785,Medium,Northeast,Retail_Purchase,3018.22
100623,2024-09-01,Near_Prime,707,Low,Northeast,Travel,8338.07
100624,2024-09-01,Subprime,603,Medium,Northeast,Cash_Advance,4377.04
100625,2024-09-01,Prime,792,Medium,West,General_Spend,11418.47
100626,2024-09-01,Near_Prime,704,Low,Northeast,Travel,9578.3
100627,2024-09-01,Prime,783,Low,Midwest,Card_Refinance,5718.06
100628,2024-09-01,Near_Prime,693,Low,West,Card_Refinance,8100.2
100629,2024-09-01,Prime,806,Low,Midwest,Retail_Purchase,7569.79
100630,2024-09-01,Prime,792,High,Northeast,Retail_Purchase,936.11
100631,2024-09-01,Prime,741,Medium,West,Card_Refinance,5995.55
100632,2024-09-01,Prime,803,Medium,South,Retail_Purchase,4626.63
100633,2024-09-01,Prime,729,Medium,South,Travel,7264.76
100634,2024-09-01,Near_Prime,679,High,South,General_Spend,4407.85
100635,2024-09-01,Prime,724,High,South,Cash_Advance,5351.66
100636,2024-09-01,Prime,796,Low,South,Cash_Advance,13574.65
100637,2024-09-01,Near_Prime,691,High,Midwest,Card_Refinance,13912.97
100638,2024-09-01,Near_Prime,675,Low,Northeast,Card_Refinance,13789.6
100639,2024-09-01,Near_Prime,666,Medium,West,Travel,10846.95
100640,2024-09-01,Prime,773,Medium,South,Travel,6471.7
100641,2024-09-01,Prime,817,Medium,Midwest,General_Spend,2016.85
100642,2024-09-01,Prime,833,Low,Northeast,Travel,3413.81
100643,2024-09-01,Prime,766,Medium,Midwest,Travel,17968.43
100644,2024-09-01,Subprime,585,High,South,Travel,4540.4
100645,2024-09-01,Subprime,620,High,South,General_Spend,1795.01
100646,2024-09-01,Near_Prime,664,Low,South,Travel,1367.09
100647,2024-09-01,Near_Prime,667,Low,South,General_Spend,9025.88
100648,2024-09-01,Prime,768,Low,South,Cash_Advance,5435.72
100649,2024-09-01,Near_Prime,686,Medium,South,Retail_Purchase,7891.22
100650,2024-09-01,Subprime,613,High,South,Retail_Purchase,3055.29
100651,2024-09-01,Near_Prime,668,Low,West,Cash_Advance,13587.18
100652,2024-09-01,Prime,841,Low,West,General_Spend,10788.19
100653,2024-09-01,Prime,726,Low,Northeast,General_Spend,6707.27
100654,2024-09-01,Prime,840,Medium,Northeast,Travel,6396.69
100655,2024-09-01,Near_Prime,663,Low,South,Travel,2070.92
100656,2024-09-01,Prime,729,Medium,West,Travel,12697.32
100657,2024-09-01,Near_Prime,702,High,Midwest,Retail_Purchase,2958.31
100658,2024-09-01,Subprime,594,Medium,West,General_Spend,2446.62
100659,2024-09-01,Near_Prime,700,Low,Midwest,Retail_Purchase,1270.32
100660,2024-09-01,Prime,790,Medium,Midwest,Card_Refinance,9154.8
100661,2024-09-01,Subprime,657,High,Midwest,Cash_Advance,3663.89
100662,2024-09-01,Prime,787,Medium,Northeast,Cash_Advance,11278.59
100663,2024-09-01,Subprime,610,Medium,West,Cash_Advance,4775.0
100664,2024-09-01,Subprime,626,Medium,South,Card_Refinance,3961.92
100665,2024-09-01,Prime,763,High,West,Travel,11876.7
100666,2024-09-01,Near_Prime,678,Medium,South,Travel,5615.69
100667,2024-09-01,Prime,721,Low,South,General_Spend,10167.56
100668,2024-09-01,Prime,813,Low,South,Card_Refinance,8310.19
100669,2024-09-01,Near_Prime,712,Low,Midwest,Card_Refinance,2780.74
100670,2024-09-01,Prime,728,Medium,Midwest,Cash_Advance,5858.28
100671,2024-09-01,Near_Prime,709,Medium,Northeast,Card_Refinance,12921.71
100672,2024-09-01,Near_Prime,709,Medium,Midwest,General_Spend,11985.51
100673,2024-09-01,Near_Prime,703,Low,West,General_Spend,3393.24
100674,2024-09-01,Subprime,655,Medium,South,Card_Refinance,6403.13
100675,2024-09-01,Near_Prime,676,Medium,Northeast,Cash_Advance,6736.72
100676,2024-09-01,Near_Prime,688,Medium,South,Card_Refinance,4725.52
100677,2024-09-01,Subprime,582,High,South,Travel,7390.63
100678,2024-09-01,Subprime,652,Low,South,Retail_Purchase,3605.24
100679,2024-09-01,Near_Prime,715,High,Midwest,Travel,5338.04
100680,2024-09-01,Subprime,587,High,Midwest,Cash_Advance,1945.99
100681,2024-09-01,Near_Prime,715,Medium,Midwest,Card_Refinance,4854.28
100682,2024-09-01,Prime,763,Medium,South,General_Spend,4951.38
100683,2024-09-01,Prime,789,Medium,Northeast,Cash_Advance,16540.12
100684,2024-09-01,Near_Prime,668,Low,South,Travel,5259.17
100685,2024-09-01,Near_Prime,690,Medium,West,Cash_Advance,5293.6
100686,2024-09-01,Near_Prime,689,Medium,South,Card_Refinance,3248.77
100687,2024-09-01,Prime,759,High,Midwest,Retail_Purchase,7152.23
100688,2024-09-01,Subprime,590,Medium,South,Card_Refinance,4962.36
100689,2024-09-01,Near_Prime,673,Medium,South,Cash_Advance,3947.93
100690,2024-09-01,Near_Prime,661,Medium,South,General_Spend,2498.23
100691,2024-09-01,Near_Prime,701,High,Midwest,Card_Refinance,6640.28
100692,2024-09-01,Near_Prime,689,High,West,Travel,965.24
100693,2024-09-01,Prime,774,Low,South,General_Spend,8492.38
100694,2024-09-01,Prime,759,High,South,Travel,13218.39
100695,2024-09-01,Near_Prime,708,High,Northeast,General_Spend,1799.33
100696,2024-09-01,Prime,776,High,South,Retail_Purchase,5378.01
100697,2024-09-01,Near_Prime,706,High,West,Retail_Purchase,9440.47
